사용일자,노선명,역ID,역명,승차총승객수,하차총승객수,등록일자
20180608,3호선,340,가락시장,12537,11973,20180611
20180608,3호선,339,수서,22309,21642,20180611
20180608,3호선,338,일원,11752,11875,20180611
20180608,3호선,337,대청,12232,10846,20180611
20180608,3호선,336,학여울,3387,3429,20180611
20180608,3호선,335,대치,14630,14796,20180611
20180608,3호선,334,도곡,7738,7457,20180611
20180608,3호선,333,매봉,14138,13469,20180611
20180608,3호선,332,양재(서초구청),50872,53422,20180611
20180608,3호선,331,남부터미널(예술의전당),43362,43764,20180611
20180608,3호선,330,교대(법원.검찰청),19150,12929,20180611
20180608,3호선,329,고속터미널,66171,65247,20180611
20180608,3호선,328,잠원,7759,7316,20180611
20180608,3호선,327,신사,36845,41292,20180611
20180608,3호선,326,압구정,39637,43261,20180611
20180608,3호선,325,옥수,12038,12466,20180611
20180608,3호선,324,금호,10437,9524,20180611
20180608,3호선,323,약수,17538,16962,20180611
20180608,3호선,322,동대입구,13378,15202,20180611
20180608,3호선,321,충무로,2,0,20180611
20180608,3호선,320,을지로3가,12873,13802,20180611
20180608,3호선,319,종로3가,11177,15298,20180611
20180608,수인선,1879,월곶,3181,2984,20180611
20180608,수인선,1880,소래포구,5770,5505,20180611
20180608,수인선,1881,인천논현,7366,7857,20180611
20180608,수인선,1882,호구포,4291,4316,20180611
20180608,수인선,1883,남동인더스파크,2548,2810,20180611
20180608,수인선,1884,원인재,5565,5624,20180611
20180608,수인선,1885,연수,6246,6049,20180611
20180608,수인선,1886,송도,3516,3379,20180611
20180608,수인선,1888,인하대,7793,7292,20180611
20180608,수인선,1889,숭의,4286,4000,20180611
20180608,수인선,1890,신포,2376,2446,20180611
20180608,수인선,1891,인천,1330,2114,20180611
20180608,경강선,1501,판교,4007,4102,20180611
20180608,경강선,1502,이매,1807,1385,20180611
20180608,경강선,1503,삼동,2457,1960,20180611
20180608,경강선,1504,경기광주,7575,7283,20180611
20180608,경강선,1505,초월,2916,2669,20180611
20180608,경강선,1506,곤지암,2678,2434,20180611
20180608,경강선,1507,신둔도예촌,1813,1392,20180611
20180608,경강선,1508,이천,2897,2986,20180611
20180608,경강선,1509,부발,2362,1779,20180611
20180608,경강선,1510,세종대왕릉,279,292,20180611
20180608,경강선,1511,여주,2969,2777,20180611
20180608,5호선,2511,방화,8916,8406,20180611
20180608,5호선,2512,개화산,7114,6616,20180611
20180608,5호선,2513,김포공항,9001,7191,20180611
20180608,5호선,2514,송정,11188,10530,20180611
20180608,5호선,2515,마곡,9828,8631,20180611
20180609,일산선,1954,백석,11031,11171,20180612
20180609,일산선,1953,대곡,1514,1289,20180612
20180609,일산선,1952,화정,17383,17927,20180612
20180609,일산선,1951,원당,11073,10454,20180612
20180609,일산선,1950,삼송,14120,12255,20180612
20180609,일산선,1948,원흥,6854,6008,20180612
20180609,분당선,1872,매교,2178,2214,20180612
20180609,분당선,1871,수원시청,11902,14099,20180612
20180609,분당선,1870,매탄권선,3979,3620,20180612
20180609,분당선,1869,망포,10747,9356,20180612
20180609,분당선,1868,영통,8729,8722,20180612
20180609,분당선,1867,청명,3594,3382,20180612
20180609,분당선,1866,상갈,4817,4592,20180612
20180609,분당선,1865,기흥,7493,6987,20180612
20180609,경인선,1811,동인천,17154,16756,20180612
20180609,경인선,1810,제물포,9362,8682,20180612
20180609,경인선,1809,주안,22831,20303,20180612
20180609,경인선,1808,동암,17438,17321,20180612
20180609,경인선,1807,백운,8120,8067,20180612
20180609,경인선,1806,부평,39694,44695,20180612
20180609,경인선,1805,송내,27152,25772,20180612
20180609,경인선,1804,부천,40302,41221,20180612
20180609,경인선,1803,역곡,27736,26524,20180612
20180609,경인선,1802,오류동,10902,9968,20180612
20180609,경인선,1801,개봉,22707,22557,20180612
20180609,경부선,1750,광명,2226,1857,20180612
20180609,경부선,1749,서동탄,1523,1546,20180612
20180609,경부선,1729,당정,5615,5260,20180612
20180609,경부선,1728,천안,8998,8939,20180612
20180609,경부선,1727,두정,6069,5969,20180612
20180609,경부선,1726,직산,1117,1022,20180612
20180609,경부선,1725,성환,4275,3736,20180612
20180609,경부선,1724,평택,16209,15257,20180612
20180609,경부선,1723,지제,2301,2082,20180612
20180609,경부선,1722,서정리,5351,4621,20180612
20180609,경부선,1721,송탄,5831,5589,20180612
20180609,경부선,1720,진위,1492,1309,20180612
20180609,경부선,1719,오산,11288,10101,20180612
20180609,경부선,1718,오산대,3357,3067,20180612
20180609,경부선,1717,세마,2685,2412,20180612
20180609,경부선,1716,병점,15089,14086,20180612
20180609,경부선,1715,세류,3998,3914,20180612
20180609,경부선,1714,독산,11248,11236,20180612
20180609,경부선,1713,수원,49082,53298,20180612
20180609,경부선,1712,화서,7701,7540,20180612
20180609,경부선,1711,성균관대,14108,13388,20180612
20180609,경부선,1710,의왕,7319,7074,20180612
20180609,경부선,1709,군포,5780,5200,20180612
20180609,경부선,1708,금정,24384,24149,20180612
20180609,경부선,1707,명학,8356,8149,20180612
20180609,경부선,1706,안양,25392,24910,20180612
20180609,경부선,1705,관악,8048,7900,20180612
20180609,경부선,1704,석수,9994,8885,20180612
20180609,경부선,1703,금천구청,9875,9615,20180612
20180609,경부선,1702,가산디지털단지,7495,10059,20180612
20180609,경부선,1701,구로,18315,19375,20180612
20180609,경부선,1032,신길,8129,6712,20180612
20180609,경부선,1007,신도림,3304,4007,20180612
20180609,경부선,1006,영등포,53802,57139,20180612
20180609,경부선,1005,대방,12112,11814,20180612
20180609,경부선,1004,노량진,14554,12559,20180612
20180609,경부선,1003,용산,46358,50589,20180612
20180609,경부선,1002,남영,8131,8495,20180612
20180609,경부선,1001,서울,7676,1005,20180612
20180609,4호선,434,남태령,3514,977,20180612
20180609,4호선,433,사당,27891,25923,20180612
20180609,4호선,432,총신대입구(이수),20147,21997,20180612
20180609,4호선,431,동작(현충원),2371,2587,20180612
20180609,4호선,430,이촌(국립중앙박물관),9705,10640,20180612
20180609,4호선,429,신용산,11741,12688,20180612
20180609,4호선,428,삼각지,3594,5306,20180612
20180609,4호선,427,숙대입구(갈월),14687,14005,20180612
20180609,4호선,426,서울,9451,21958,20180612
20180609,4호선,425,회현(남대문시장),30963,32635,20180612
20180609,4호선,424,명동,37241,41992,20180612
20180609,4호선,423,충무로,24218,25197,20180612
20180609,4호선,422,동대문역사문화공원,22966,19627,20180612
20180609,4호선,421,동대문,24453,23252,20180612
20180609,4호선,420,혜화,55692,57260,20180612
20180609,4호선,419,한성대입구(삼선교),16283,15814,20180612
20180609,4호선,418,성신여대입구(돈암),23132,22115,20180612
20180609,4호선,417,길음,20388,19332,20180612
20180609,4호선,416,미아사거리,28316,27082,20180612
20180609,4호선,415,미아(서울사이버대학),15099,13748,20180612
20180609,4호선,414,수유(강북구청),35130,34653,20180612
20180609,4호선,413,쌍문,28925,24928,20180612
20180609,4호선,412,창동,26076,27326,20180612
20180609,4호선,411,노원,21679,23864,20180612
20180609,4호선,410,상계,18039,16533,20180612
20180609,4호선,409,당고개,12390,11629,20180612
20180609,3호선,342,오금,5814,5225,20180612
20180609,3호선,341,경찰병원,4976,4764,20180612
20180609,3호선,340,가락시장,8746,8028,20180612
20180609,3호선,339,수서,16027,15489,20180612
20180609,3호선,338,일원,6133,6308,20180612
20180609,3호선,337,대청,7293,6548,20180612
20180609,3호선,336,학여울,2726,2918,20180612
20180609,3호선,335,대치,12199,11072,20180612
20180609,3호선,334,도곡,4797,4759,20180612
20180609,3호선,333,매봉,6866,6346,20180612
20180609,3호선,332,양재(서초구청),29783,31831,20180612
20180609,3호선,331,남부터미널(예술의전당),32319,32466,20180612
20180609,3호선,330,교대(법원.검찰청),9471,5959,20180612
20180609,3호선,329,고속터미널,73477,70424,20180612
20180609,3호선,328,잠원,5465,5275,20180612
20180609,3호선,327,신사,30945,32972,20180612
20180609,3호선,326,압구정,30816,32794,20180612
20180609,3호선,325,옥수,9405,9797,20180612
20180609,3호선,324,금호,7361,6623,20180612
20180609,3호선,323,약수,12157,11433,20180612
20180609,3호선,322,동대입구,12464,13356,20180612
20180609,3호선,321,충무로,2,0,20180612
20180609,3호선,320,을지로3가,6747,6873,20180612
20180609,3호선,319,종로3가,6665,11404,20180612
20180609,3호선,318,안국,23305,25963,20180612
20180609,3호선,317,경복궁(정부서울청사),21372,22812,20180612
20180609,3호선,316,독립문,8017,8513,20180612
20180609,3호선,315,무악재,3483,3552,20180612
20180609,3호선,314,홍제,17693,16699,20180612
20180609,3호선,313,녹번,10910,9039,20180612
20180609,3호선,312,불광,17247,19648,20180612
20180609,3호선,311,연신내,39656,36854,20180612
20180609,3호선,310,구파발,19376,18723,20180612
20180609,3호선,309,지축,1310,1474,20180612
20180609,2호선,250,용두(동대문구청),2067,2081,20180612
20180609,2호선,249,신정네거리,8615,8481,20180612
20180609,2호선,248,양천구청,5611,5780,20180612
20180609,2호선,247,도림천,785,772,20180612
20180609,2호선,246,신설동,4680,4228,20180612
20180609,2호선,245,신답,1206,1259,20180612
20180609,2호선,244,용답,2432,2384,20180612
20180609,2호선,243,충정로(경기대입구),8295,8760,20180612
20180609,2호선,242,아현,9419,8750,20180612
20180609,2호선,241,이대,18280,19061,20180612
20180609,2호선,240,신촌,48014,48878,20180612
20180609,2호선,239,홍대입구,90774,101860,20180612
20180609,2호선,238,합정,31156,35865,20180612
20180609,2호선,237,당산,17356,18894,20180612
20180609,2호선,236,영등포구청,14737,14947,20180612
20180609,2호선,235,문래,13251,13268,20180612
20180609,2호선,234,신도림,59071,59912,20180612
20180609,2호선,233,대림(구로구청),25652,27493,20180612
20180609,2호선,232,구로디지털단지,45767,44662,20180612
20180609,2호선,231,신대방,25509,24057,20180612
20180609,2호선,230,신림,64867,62624,20180612
20180609,2호선,229,봉천,20920,19200,20180612
20180609,2호선,228,서울대입구(관악구청),48468,46298,20180612
20180609,2호선,227,낙성대,27958,25611,20180612
20180609,2호선,226,사당,40559,48121,20180612
20180609,2호선,225,방배,15591,15476,20180612
20180609,2호선,224,서초,17147,16151,20180612
20180609,2호선,223,교대(법원.검찰청),25351,28554,20180612
20180609,2호선,222,강남,88884,92885,20180612
20180609,2호선,221,역삼,24249,26162,20180612
20180609,2호선,220,선릉,33110,28289,20180612
20180609,2호선,219,삼성(무역센터),42674,43340,20180612
20180609,2호선,218,종합운동장,38962,45929,20180612
20180609,2호선,217,잠실새내,25551,28132,20180612
20180609,2호선,216,잠실(송파구청),87783,80990,20180612
20180609,경원선,1910,덕계,1860,1723,20180612
20180609,경원선,1909,양주,9116,8078,20180612
20180609,경원선,1908,녹양,8419,7419,20180612
20180609,경원선,1907,가능,7515,7197,20180612
20180609,경원선,1906,의정부,24171,26493,20180612
20180609,경원선,1905,회룡,11913,11745,20180612
20180609,경원선,1904,망월사,7822,7863,20180612
20180609,경원선,1903,도봉산,10378,7053,20180612
20180609,경원선,1902,도봉,5688,5374,20180612
20180609,경원선,1901,방학,9185,8782,20180612
20180609,경원선,1022,창동,1,0,20180612
20180609,경원선,1021,녹천,4460,3538,20180612
20180609,경원선,1020,월계,5993,5382,20180612
20180609,경원선,1019,광운대,7497,7212,20180612
20180609,경원선,1018,석계,9527,10276,20180612
20180609,경원선,1017,신이문,8475,7520,20180612
20180609,경원선,1016,외대앞,10494,9613,20180612
20180609,경원선,1014,청량리(서울시립대입구),19049,20403,20180612
20180609,경원선,1013,왕십리(성동구청),16338,18798,20180612
20180609,경원선,1012,응봉,1744,1464,20180612
20180609,경원선,1011,옥수,40,29,20180612
20180609,경원선,1010,한남,3877,3893,20180612
20180609,경원선,1009,서빙고,1794,1868,20180612
20180609,경원선,1008,이촌(국립중앙박물관),4421,3276,20180612
20180609,경인선,1823,도화,3893,3443,20180612
20180609,경인선,1822,중동,8859,8100,20180612
20180609,경인선,1821,온수(성공회대입구),6264,6006,20180612
20180609,경인선,1817,도원,3227,3377,20180612
20180609,경인선,1816,간석,5797,5207,20180612
20180609,경인선,1815,부개,8511,7817,20180612
20180609,경인선,1814,소사,13504,13319,20180612
20180609,경인선,1813,구일,5235,5064,20180612
20180609,경인선,1812,인천,5565,4955,20180612
20180609,분당선,1028,대모산입구,2569,2350,20180612
20180609,6호선,2639,보문,6540,5796,20180612
20180609,6호선,2640,안암(고대병원앞),9771,9522,20180612
20180609,6호선,2641,고려대(종암),8184,7646,20180612
20180609,6호선,2642,월곡(동덕여대),9526,9022,20180612
20180609,6호선,2643,상월곡(한국과학기술연구원),5069,4301,20180612
20180609,6호선,2644,돌곶이,7764,7261,20180612
20180609,6호선,2645,석계,11245,11008,20180612
20180609,6호선,2646,태릉입구,4841,5493,20180612
20180609,6호선,2647,화랑대(서울여대입구),10097,7590,20180612
20180609,6호선,2648,봉화산(서울의료원),7150,6810,20180612
20180609,7호선,2711,장암,2193,1468,20180612
20180609,7호선,2712,도봉산,8229,10848,20180612
20180609,7호선,2713,수락산,13362,12632,20180612
20180609,7호선,2714,마들,10224,9244,20180612
20180609,7호선,2715,노원,19284,20964,20180612
20180609,7호선,2716,중계,12434,11288,20180612
20180609,7호선,2717,하계,17633,16631,20180612
20180609,7호선,2756,신중동,12296,12037,20180612
20180609,1호선,150,서울,50443,49353,20180612
20180609,1호선,151,시청,18213,17581,20180612
20180609,1호선,152,종각,32093,29826,20180612
20180609,1호선,153,종로3가,33160,33340,20180612
20180609,1호선,154,종로5가,25764,24607,20180612
20180609,1호선,155,동대문,16977,17981,20180612
20180609,1호선,156,신설동,13110,12790,20180612
20180609,1호선,157,제기동,20134,20648,20180612
20180609,1호선,158,청량리(서울시립대입구),26830,28687,20180612
20180609,1호선,159,동묘앞,12174,13022,20180612
20180609,2호선,201,시청,13756,12178,20180612
20180609,2호선,202,을지로입구,37627,36084,20180612
20180609,2호선,203,을지로3가,12912,12307,20180612
20180609,2호선,204,을지로4가,10019,10012,20180612
20180609,2호선,205,동대문역사문화공원,19136,20720,20180612
20180609,2호선,206,신당,13628,13890,20180612
20180609,2호선,207,상왕십리,11406,10570,20180612
20180609,2호선,208,왕십리(성동구청),19002,15993,20180612
20180609,2호선,209,한양대,8112,8924,20180612
20180609,2호선,210,뚝섬,12353,12701,20180612
20180609,2호선,211,성수,16059,17922,20180612
20180609,2호선,212,건대입구,46343,52866,20180612
20180609,2호선,213,구의(광진구청),19482,18348,20180612
20180609,2호선,214,강변(동서울터미널),49436,49439,20180612
20180609,7호선,2757,부천시청,11505,11265,20180612
20180609,7호선,2718,공릉(서울과학기술대),11365,10946,20180612
20180609,7호선,2719,태릉입구,8250,7210,20180612
20180609,7호선,2720,먹골,10074,9748,20180612
20180609,7호선,2721,중화,9870,9178,20180612
20180609,7호선,2722,상봉(시외버스터미널),16324,15608,20180612
20180609,7호선,2723,면목,13475,12593,20180612
20180609,7호선,2724,사가정,14845,14073,20180612
20180609,7호선,2725,용마산,5667,5339,20180612
20180609,7호선,2726,중곡,8732,7914,20180612
20180609,7호선,2727,군자(능동),13061,9234,20180612
20180609,7호선,2728,어린이대공원(세종대),15980,16007,20180612
20180609,7호선,2729,건대입구,16159,17176,20180612
20180609,7호선,2730,뚝섬유원지,11983,11519,20180612
20180609,7호선,2731,청담,15120,16512,20180612
20180609,7호선,2732,강남구청,11950,12818,20180612
20180609,7호선,2733,학동,14286,15145,20180612
20180609,7호선,2734,논현,13612,15369,20180612
20180609,7호선,2735,반포,6109,5607,20180612
20180609,7호선,2736,고속터미널,22092,18857,20180612
20180609,7호선,2737,내방,9656,9704,20180612
20180609,7호선,2738,이수,15168,15057,20180612
20180609,7호선,2739,남성,9897,9013,20180612
20180609,7호선,2740,숭실대입구(살피재),13259,12838,20180612
20180609,7호선,2741,상도,9602,8961,20180612
20180609,7호선,2742,장승배기,9344,8943,20180612
20180609,7호선,2743,신대방삼거리,13813,12495,20180612
20180609,7호선,2744,보라매,7835,7598,20180612
20180609,7호선,2745,신풍,10657,10464,20180612
20180609,7호선,2746,대림(구로구청),9987,10859,20180612
20180609,7호선,2747,남구로,11162,11719,20180612
20180609,7호선,2748,가산디지털단지,18763,17416,20180612
20180609,7호선,2749,철산,21331,21540,20180612
20180609,7호선,2750,광명사거리,24139,23620,20180612
20180609,7호선,2751,천왕,7158,6620,20180612
20180609,7호선,2752,온수(성공회대입구),7353,7295,20180612
20180609,7호선,2753,까치울,6551,6363,20180612
20180609,7호선,2754,부천종합운동장,4732,4049,20180612
20180609,7호선,2755,춘의,6668,6504,20180612
20180609,분당선,1027,개포동,2667,2590,20180612
20180609,분당선,1026,구룡,1804,1675,20180612
20180609,분당선,1025,도곡,5461,5115,20180612
20180609,분당선,1024,한티,14439,14258,20180612
20180609,분당선,1023,선릉,4657,9715,20180612
20180609,과천선,1457,범계,28104,27217,20180612
20180609,과천선,1456,평촌,12700,12468,20180612
20180609,과천선,1455,인덕원,22306,20470,20180612
20180609,과천선,1454,정부과천청사,9389,8315,20180612
20180609,과천선,1453,과천,4792,3793,20180612
20180609,과천선,1452,대공원,10972,11590,20180612
20180609,과천선,1451,경마공원,14410,14870,20180612
20180609,과천선,1450,선바위,7636,5929,20180612
20180609,안산선,1763,수리산,3824,3438,20180612
20180609,안산선,1762,오이도,10062,9604,20180612
20180609,안산선,1761,정왕,8039,8223,20180612
20180609,안산선,1760,신길온천,1681,1538,20180612
20180609,안산선,1759,안산,15665,15529,20180612
20180609,안산선,1758,초지,3495,2963,20180612
20180609,안산선,1757,고잔,9145,9323,20180612
20180609,안산선,1756,중앙,17562,18721,20180612
20180609,안산선,1755,한대앞,8507,8008,20180612
20180609,안산선,1754,상록수,19669,18474,20180612
20180609,안산선,1753,반월,4677,4136,20180612
20180609,안산선,1752,대야미,4546,3718,20180612
20180609,안산선,1751,산본,17138,18305,20180612
20180609,경원선,1916,소요산,6383,5449,20180612
20180609,경원선,1915,동두천,2273,3042,20180612
20180609,경원선,1914,보산,2296,2202,20180612
20180609,경원선,1913,동두천중앙,3639,3577,20180612
20180609,경원선,1912,지행,7401,7290,20180612
20180609,경원선,1911,덕정,6554,5873,20180612
20180609,2호선,215,잠실나루,12238,11740,20180612
20180609,7호선,2758,상동,14299,14606,20180612
20180609,7호선,2759,삼산체육관,4530,4286,20180612
20180609,7호선,2760,굴포천,7791,7764,20180612
20180609,7호선,2761,부평구청,9287,7425,20180612
20180609,8호선,2811,암사,15079,13567,20180612
20180609,8호선,2812,천호(풍납토성),16917,19370,20180612
20180609,8호선,2813,강동구청,7817,7730,20180612
20180609,8호선,2814,몽촌토성(평화의문),6203,6808,20180612
20180609,8호선,2815,잠실(송파구청),14302,16516,20180612
20180609,8호선,2816,석촌,7847,7970,20180612
20180609,8호선,2817,송파,4612,4473,20180612
20180609,분당선,1031,복정,2,0,20180612
20180609,분당선,1846,수원,8957,5563,20180612
20180609,분당선,1847,서울숲,7996,8251,20180612
20180609,분당선,1848,압구정로데오,15720,17642,20180612
20180609,분당선,1849,강남구청,6205,7435,20180612
20180609,분당선,1850,선정릉,5371,5879,20180612
20180609,분당선,1851,가천대,6681,7528,20180612
20180609,분당선,1852,태평,13935,13091,20180612
20180609,분당선,1853,모란,29080,29947,20180612
20180609,분당선,1854,야탑,25515,26244,20180612
20180609,분당선,1855,서현,25091,25350,20180612
20180609,분당선,1856,수내,12092,11042,20180612
20180609,분당선,1857,정자,12976,13297,20180612
20180609,분당선,1858,미금,14282,15100,20180612
20180609,분당선,1859,오리,11613,9588,20180612
20180609,분당선,1860,이매,5838,5983,20180612
20180609,분당선,1861,보정,2304,1877,20180612
20180609,분당선,1862,죽전,14087,15834,20180612
20180609,분당선,1863,구성,4043,3997,20180612
20180609,분당선,1864,신갈,3884,3814,20180612
20180609,6호선,2622,망원,12958,13962,20180612
20180609,6호선,2623,합정,15738,13504,20180612
20180609,6호선,2624,상수,10957,13202,20180612
20180609,6호선,2625,광흥창(서강),7107,6410,20180612
20180609,6호선,2626,대흥(서강대앞),7296,7299,20180612
20180609,6호선,2627,공덕,12344,11995,20180612
20180609,6호선,2628,효창공원앞,6064,5413,20180612
20180609,6호선,2629,삼각지,7640,5390,20180612
20180609,6호선,2630,녹사평(용산구청),9184,9927,20180612
20180609,6호선,2631,이태원,22245,28362,20180612
20180609,6호선,2632,한강진,7652,9372,20180612
20180609,6호선,2633,버티고개,1892,1823,20180612
20180609,6호선,2634,약수,3129,3101,20180612
20180609,6호선,2635,청구,3062,3103,20180612
20180609,6호선,2636,신당,7908,6282,20180612
20180609,6호선,2637,동묘앞,9892,9351,20180612
20180609,6호선,2638,창신,2863,2348,20180612
20180609,분당선,1030,수서,12965,13118,20180612
20180609,우이신설선,4713,신설동,1318,1347,20180612
20180609,우이신설선,4712,보문,1337,1438,20180612
20180609,우이신설선,4711,성신여대입구(돈암),3553,3737,20180612
20180609,우이신설선,4710,정릉,3840,3108,20180612
20180609,우이신설선,4709,북한산보국문,5141,4564,20180612
20180609,우이신설선,4708,솔샘,4384,3782,20180612
20180609,우이신설선,4707,삼양사거리,2038,2116,20180612
20180609,우이신설선,4706,삼양,1977,2015,20180612
20180609,우이신설선,4705,화계,2486,2373,20180612
20180609,우이신설선,4704,가오리,3413,3160,20180612
20180609,우이신설선,4703,4.19민주묘지,2576,2308,20180612
20180609,우이신설선,4702,솔밭공원,2034,1946,20180612
20180609,우이신설선,4701,북한산우이,3632,3840,20180612
20180609,9호선2단계,4130,종합운동장,5688,4620,20180612
20180609,9호선2단계,4129,봉은사,11478,10909,20180612
20180609,9호선2단계,4128,삼성중앙,3038,3026,20180612
20180609,9호선2단계,4127,선정릉,5611,5609,20180612
20180609,9호선2단계,4126,언주,6619,6465,20180612
20180609,공항철도 1호선,4217,영종,2230,2123,20180612
20180609,공항철도 1호선,4215,인천공항2터미널,5237,4528,20180612
20180609,공항철도 1호선,4213,인천공항1터미널,16505,14523,20180612
20180609,공항철도 1호선,4212,공항화물청사,1970,2111,20180612
20180609,공항철도 1호선,4211,운서,6334,6396,20180612
20180609,공항철도 1호선,4210,청라국제도시,4491,4324,20180612
20180609,공항철도 1호선,4209,검암,8160,8077,20180612
20180609,공항철도 1호선,4208,계양,9405,8617,20180612
20180609,공항철도 1호선,4207,김포공항,9945,6106,20180612
20180609,공항철도 1호선,4204,디지털미디어시티,7734,7072,20180612
20180609,공항철도 1호선,4203,홍대입구,11220,11761,20180612
20180609,공항철도 1호선,4202,공덕,1585,2139,20180612
20180609,공항철도 1호선,4201,서울,12417,11454,20180612
20180609,9호선,4125,신논현,26359,27532,20180612
20180609,9호선,4124,사평,2247,2056,20180612
20180609,9호선,4123,고속터미널,15220,25605,20180612
20180609,9호선,4122,신반포,3607,3629,20180612
20180609,9호선,4121,구반포,3486,3603,20180612
20180609,9호선,4120,동작(현충원),1937,1626,20180612
20180609,9호선,4119,흑석(중앙대입구),8185,8129,20180612
20180609,9호선,4118,노들,3919,3313,20180612
20180609,9호선,4117,노량진,26736,27539,20180612
20180609,9호선,4116,샛강,3263,3251,20180612
20180609,9호선,4115,여의도,10233,9532,20180612
20180609,9호선,4114,국회의사당,6019,6161,20180612
20180609,9호선,4113,당산,15151,13593,20180612
20180609,9호선,4112,선유도,4189,4150,20180612
20180609,9호선,4111,신목동,3189,2793,20180612
20180609,9호선,4110,염창,13637,12096,20180612
20180609,9호선,4109,등촌,8428,8168,20180612
20180609,9호선,4108,증미,4908,4841,20180612
20180609,9호선,4107,가양,16764,16019,20180612
20180609,9호선,4106,양천향교,6398,5886,20180612
20180609,9호선,4105,마곡나루,5613,5526,20180612
20180609,9호선,4104,신방화,6611,6270,20180612
20180609,9호선,4103,공항시장,2467,2652,20180612
20180609,9호선,4102,김포공항,9541,12279,20180612
20180609,9호선,4101,개화,5203,3769,20180612
20180609,8호선,2827,모란,6813,5485,20180612
20180609,8호선,2826,수진,5281,4891,20180612
20180609,8호선,2825,신흥,4653,5074,20180612
20180609,8호선,2824,단대오거리,9830,8992,20180612
20180609,8호선,2823,남한산성입구(성남법원.검찰청),11597,10087,20180612
20180609,8호선,2822,산성,5435,5339,20180612
20180609,8호선,2821,복정,9208,7525,20180612
20180609,8호선,2820,장지,15835,15323,20180612
20180609,8호선,2819,문정,9358,9130,20180612
20180609,8호선,2818,가락시장,6148,6624,20180612
20180609,6호선,2621,마포구청,11426,9902,20180612
20180609,6호선,2620,월드컵경기장(성산),6180,6643,20180612
20180609,6호선,2619,디지털미디어시티,9080,9598,20180612
20180609,6호선,2618,증산(명지대앞),9225,8668,20180612
20180609,6호선,2617,새절(신사),11516,10936,20180612
20180609,6호선,2616,구산,6620,5047,20180612
20180609,6호선,2615,연신내,1,0,20180612
20180609,6호선,2614,독바위,2385,2910,20180612
20180609,6호선,2613,불광,5662,5059,20180612
20180609,6호선,2612,역촌,3280,3668,20180612
20180609,6호선,2611,응암,16137,15210,20180612
20180609,5호선,2561,마천,4825,4966,20180612
20180609,5호선,2560,거여,5771,5294,20180612
20180609,5호선,2559,개롱,5294,5427,20180612
20180609,5호선,2558,오금,2802,2664,20180612
20180609,5호선,2557,방이,6412,6219,20180612
20180609,5호선,2556,올림픽공원(한국체대),9075,9089,20180612
20180609,5호선,2555,둔촌동,8331,8188,20180612
20180609,5호선,2554,상일동,9851,8577,20180612
20180609,5호선,2553,고덕,7574,7360,20180612
20180609,5호선,2552,명일,7274,7143,20180612
20180609,5호선,2551,굽은다리(강동구민회관앞),8813,8092,20180612
20180609,5호선,2550,길동,6863,6982,20180612
20180609,5호선,2549,강동,16791,14587,20180612
20180609,5호선,2548,천호(풍납토성),20623,20833,20180612
20180609,5호선,2547,광나루(장신대),13027,12286,20180612
20180609,5호선,2546,아차산(어린이대공원후문),14541,13964,20180612
20180609,5호선,2545,군자(능동),9728,11080,20180612
20180609,5호선,2544,장한평,14182,13859,20180612
20180609,5호선,2543,답십리,13622,12313,20180612
20180609,5호선,2542,마장,5107,4840,20180612
20180609,5호선,2541,왕십리(성동구청),4666,5849,20180612
20180609,5호선,2540,행당,7479,6590,20180612
20180609,5호선,2539,신금호,5443,5263,20180612
20180609,5호선,2538,청구,3323,2958,20180612
20180609,5호선,2537,동대문역사문화공원,1407,1700,20180612
20180609,5호선,2536,을지로4가,3914,4697,20180612
20180609,5호선,2535,종로3가,16022,15399,20180612
20180609,5호선,2534,광화문(세종문화회관),23945,24128,20180612
20180609,5호선,2533,서대문,10195,10221,20180612
20180609,5호선,2532,충정로(경기대입구),2410,2329,20180612
20180609,5호선,2531,애오개,4918,4711,20180612
20180609,5호선,2530,공덕,9103,9578,20180612
20180609,5호선,2529,마포,9094,9104,20180612
20180609,5호선,2528,여의나루,17186,17581,20180612
20180609,5호선,2527,여의도,11309,13431,20180612
20180609,5호선,2526,신길,2427,2721,20180612
20180609,5호선,2525,영등포시장,8658,9438,20180612
20180609,5호선,2524,영등포구청,2194,2301,20180612
20180609,5호선,2523,양평,3930,3780,20180612
20180609,5호선,2522,오목교(목동운동장앞),22111,23045,20180612
20180609,5호선,2521,목동,14846,15239,20180612
20180609,5호선,2520,신정(은행정),11454,9469,20180612
20180609,5호선,2519,까치산,26192,24407,20180612
20180609,5호선,2518,화곡,25274,22978,20180612
20180609,5호선,2517,우장산,13237,12807,20180612
20180609,5호선,2516,발산,14275,15104,20180612
20180609,5호선,2515,마곡,5038,4511,20180612
20180609,5호선,2514,송정,8322,8157,20180612
20180609,5호선,2513,김포공항,8078,7241,20180612
20180609,5호선,2512,개화산,4631,4529,20180612
20180609,5호선,2511,방화,6420,5873,20180612
20180609,경강선,1511,여주,2535,2600,20180612
20180609,경강선,1510,세종대왕릉,318,373,20180612
20180609,경강선,1509,부발,1803,1578,20180612
20180609,경강선,1508,이천,2738,2792,20180612
20180609,경강선,1507,신둔도예촌,1061,1028,20180612
20180609,경강선,1506,곤지암,2050,2047,20180612
20180609,경강선,1505,초월,2105,1810,20180612
20180609,경강선,1504,경기광주,5541,5317,20180612
